Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2022T3	67,13
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2022T2	66,91
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2022T1	66,08
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T4	66,73
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T3	65,55
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T2	65,88
Hombres	15 Navarra, Comunidad Foral de	25 y más años	2021T1	66,01
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T4	10,78
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T3	22,3
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T2	15,42
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T1	9,34
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T4	6,47
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T3	14,29
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T2	10,36
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T1	10,84
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T4	11,1
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T3	17,84
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T2	4,01
Hombres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T1	3,03
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T4	59,41
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T3	65,44
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T2	56,22
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T1	52,13
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T4	57,49
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T3	59,67
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T2	60,54
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T1	65,43
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T4	62,48
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T3	59,24
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T2	59,29
Hombres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T1	59
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T4	93,13
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T3	92,97
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T2	93,63
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T1	94,75
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T4	94,24
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T3	91,83
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T2	93,04
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T1	92,17
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T4	91,77
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T3	91,46
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T2	91,17
Hombres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T1	91,08
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2023T4	33,64
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2023T3	33,12
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2023T2	32,47
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2023T1	33,59
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2022T4	35,65
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2022T3	35,51
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2022T2	33,29
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2022T1	32,3
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2021T4	34,11
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2021T3	31,51
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2021T2	32,36
Hombres	15 Navarra, Comunidad Foral de	55 y más años	2021T1	32,56
Hombres	16 País Vasco	Total	2023T4	60,98
Hombres	16 País Vasco	Total	2023T3	61,52
Hombres	16 País Vasco	Total	2023T2	61,87
Hombres	16 País Vasco	Total	2023T1	60,41
Hombres	16 País Vasco	Total	2022T4	62,15
Hombres	16 País Vasco	Total	2022T3	62,15
Hombres	16 País Vasco	Total	2022T2	59,93
Hombres	16 País Vasco	Total	2022T1	61,18
Hombres	16 País Vasco	Total	2021T4	60,85
Hombres	16 País Vasco	Total	2021T3	60,96
Hombres	16 País Vasco	Total	2021T2	59,09
Hombres	16 País Vasco	Total	2021T1	59,08
Hombres	16 País Vasco	Menores de 25 años	2023T4	31,3
Hombres	16 País Vasco	Menores de 25 años	2023T3	37,29
Hombres	16 País Vasco	Menores de 25 años	2023T2	37,01
Hombres	16 País Vasco	Menores de 25 años	2023T1	33
Hombres	16 País Vasco	Menores de 25 años	2022T4	39,06
Hombres	16 País Vasco	Menores de 25 años	2022T3	40,54
Hombres	16 País Vasco	Menores de 25 años	2022T2	37
Hombres	16 País Vasco	Menores de 25 años	2022T1	37,9
Hombres	16 País Vasco	Menores de 25 años	2021T4	36,79
Hombres	16 País Vasco	Menores de 25 años	2021T3	39,5
Hombres	16 País Vasco	Menores de 25 años	2021T2	34,87
Hombres	16 País Vasco	Menores de 25 años	2021T1	33,61
Hombres	16 País Vasco	25 y más años	2023T4	64,98
Hombres	16 País Vasco	25 y más años	2023T3	64,69
Hombres	16 País Vasco	25 y más años	2023T2	65,07
Hombres	16 País Vasco	25 y más años	2023T1	63,92
Hombres	16 País Vasco	25 y más años	2022T4	64,97
Hombres	16 País Vasco	25 y más años	2022T3	64,8
Hombres	16 País Vasco	25 y más años	2022T2	62,72
Hombres	16 País Vasco	25 y más años	2022T1	64,12
Hombres	16 País Vasco	25 y más años	2021T4	63,85
Hombres	16 País Vasco	25 y más años	2021T3	63,62
Hombres	16 País Vasco	25 y más años	2021T2	61,97
Hombres	16 País Vasco	25 y más años	2021T1	62,13
Hombres	16 País Vasco	De 16 a 19 años	2023T4	6,34
Hombres	16 País Vasco	De 16 a 19 años	2023T3	14,31
Hombres	16 País Vasco	De 16 a 19 años	2023T2	15,85
Hombres	16 País Vasco	De 16 a 19 años	2023T1	7,21
Hombres	16 País Vasco	De 16 a 19 años	2022T4	11,35
Hombres	16 País Vasco	De 16 a 19 años	2022T3	12,18
Hombres	16 País Vasco	De 16 a 19 años	2022T2	10,96
Hombres	16 País Vasco	De 16 a 19 años	2022T1	11,65
Hombres	16 País Vasco	De 16 a 19 años	2021T4	11,31
Hombres	16 País Vasco	De 16 a 19 años	2021T3	12,42
Hombres	16 País Vasco	De 16 a 19 años	2021T2	12,46
Hombres	16 País Vasco	De 16 a 19 años	2021T1	9,1
Hombres	16 País Vasco	De 20 a 24 años	2023T4	53,23
Hombres	16 País Vasco	De 20 a 24 años	2023T3	56,67
Hombres	16 País Vasco	De 20 a 24 años	2023T2	54,7
Hombres	16 País Vasco	De 20 a 24 años	2023T1	54,73
Hombres	16 País Vasco	De 20 a 24 años	2022T4	60,71
Hombres	16 País Vasco	De 20 a 24 años	2022T3	63,42
Hombres	16 País Vasco	De 20 a 24 años	2022T2	58,08
Hombres	16 País Vasco	De 20 a 24 años	2022T1	61,2
Hombres	16 País Vasco	De 20 a 24 años	2021T4	59,46
Hombres	16 País Vasco	De 20 a 24 años	2021T3	63,58
Hombres	16 País Vasco	De 20 a 24 años	2021T2	53,37
Hombres	16 País Vasco	De 20 a 24 años	2021T1	54,41
Hombres	16 País Vasco	De 25 a 54 años	2023T4	92,64
Hombres	16 País Vasco	De 25 a 54 años	2023T3	92,35
Hombres	16 País Vasco	De 25 a 54 años	2023T2	92,95
Hombres	16 País Vasco	De 25 a 54 años	2023T1	91,48
Hombres	16 País Vasco	De 25 a 54 años	2022T4	93,7
Hombres	16 País Vasco	De 25 a 54 años	2022T3	92,01
Hombres	16 País Vasco	De 25 a 54 años	2022T2	90,85
Hombres	16 País Vasco	De 25 a 54 años	2022T1	92,76
Hombres	16 País Vasco	De 25 a 54 años	2021T4	91,77
Hombres	16 País Vasco	De 25 a 54 años	2021T3	92,65
Hombres	16 País Vasco	De 25 a 54 años	2021T2	90,17
Hombres	16 País Vasco	De 25 a 54 años	2021T1	90,25
Hombres	16 País Vasco	55 y más años	2023T4	35,12
Hombres	16 País Vasco	55 y más años	2023T3	34,68
Hombres	16 País Vasco	55 y más años	2023T2	34,66
Hombres	16 País Vasco	55 y más años	2023T1	33,71
Hombres	16 País Vasco	55 y más años	2022T4	33,34
Hombres	16 País Vasco	55 y más años	2022T3	34,69
Hombres	16 País Vasco	55 y más años	2022T2	31,41
Hombres	16 País Vasco	55 y más años	2022T1	32,05
Hombres	16 País Vasco	55 y más años	2021T4	32,38
Hombres	16 País Vasco	55 y más años	2021T3	30,62
Hombres	16 País Vasco	55 y más años	2021T2	29,61
Hombres	16 País Vasco	55 y más años	2021T1	29,56
Hombres	17 Rioja, La	Total	2023T4	63,55
Hombres	17 Rioja, La	Total	2023T3	63,99
Hombres	17 Rioja, La	Total	2023T2	64,27
Hombres	17 Rioja, La	Total	2023T1	64,78
Hombres	17 Rioja, La	Total	2022T4	64,4
Hombres	17 Rioja, La	Total	2022T3	64,45
Hombres	17 Rioja, La	Total	2022T2	65,2
Hombres	17 Rioja, La	Total	2022T1	64,95
Hombres	17 Rioja, La	Total	2021T4	63,79
Hombres	17 Rioja, La	Total	2021T3	65,28
Hombres	17 Rioja, La	Total	2021T2	66,1
Hombres	17 Rioja, La	Total	2021T1	63,81
Hombres	17 Rioja, La	Menores de 25 años	2023T4	37,83
Hombres	17 Rioja, La	Menores de 25 años	2023T3	42,58
Hombres	17 Rioja, La	Menores de 25 años	2023T2	38,91
Hombres	17 Rioja, La	Menores de 25 años	2023T1	36,84
Hombres	17 Rioja, La	Menores de 25 años	2022T4	33,71
Hombres	17 Rioja, La	Menores de 25 años	2022T3	35,97
Hombres	17 Rioja, La	Menores de 25 años	2022T2	37,22
Hombres	17 Rioja, La	Menores de 25 años	2022T1	38,67
Hombres	17 Rioja, La	Menores de 25 años	2021T4	32,44
Hombres	17 Rioja, La	Menores de 25 años	2021T3	46,9
Hombres	17 Rioja, La	Menores de 25 años	2021T2	46,37
Hombres	17 Rioja, La	Menores de 25 años	2021T1	37,64
Hombres	17 Rioja, La	25 y más años	2023T4	66,94
Hombres	17 Rioja, La	25 y más años	2023T3	66,82
Hombres	17 Rioja, La	25 y más años	2023T2	67,72
Hombres	17 Rioja, La	25 y más años	2023T1	68,58
Hombres	17 Rioja, La	25 y más años	2022T4	68,36
Hombres	17 Rioja, La	25 y más años	2022T3	68,17
Hombres	17 Rioja, La	25 y más años	2022T2	68,7
Hombres	17 Rioja, La	25 y más años	2022T1	68,09
Hombres	17 Rioja, La	25 y más años	2021T4	67,62
Hombres	17 Rioja, La	25 y más años	2021T3	67,43
Hombres	17 Rioja, La	25 y más años	2021T2	68,48
Hombres	17 Rioja, La	25 y más años	2021T1	67,04
Hombres	17 Rioja, La	De 16 a 19 años	2023T4	14,05
Hombres	17 Rioja, La	De 16 a 19 años	2023T3	14,85
Hombres	17 Rioja, La	De 16 a 19 años	2023T2	14,46
Hombres	17 Rioja, La	De 16 a 19 años	2023T1	7,84
Hombres	17 Rioja, La	De 16 a 19 años	2022T4	10,77
Hombres	17 Rioja, La	De 16 a 19 años	2022T3	18,84
Hombres	17 Rioja, La	De 16 a 19 años	2022T2	12,69
Hombres	17 Rioja, La	De 16 a 19 años	2022T1	14,64
Hombres	17 Rioja, La	De 16 a 19 años	2021T4	4,59
Hombres	17 Rioja, La	De 16 a 19 años	2021T3	16,91
Hombres	17 Rioja, La	De 16 a 19 años	2021T2	19,01
Hombres	17 Rioja, La	De 16 a 19 años	2021T1	14,14
Hombres	17 Rioja, La	De 20 a 24 años	2023T4	57,72
Hombres	17 Rioja, La	De 20 a 24 años	2023T3	66,22
Hombres	17 Rioja, La	De 20 a 24 años	2023T2	61,44
Hombres	17 Rioja, La	De 20 a 24 años	2023T1	63,91
Hombres	17 Rioja, La	De 20 a 24 años	2022T4	53,26
Hombres	17 Rioja, La	De 20 a 24 años	2022T3	51,16
Hombres	17 Rioja, La	De 20 a 24 años	2022T2	57,17
Hombres	17 Rioja, La	De 20 a 24 años	2022T1	56,64
Hombres	17 Rioja, La	De 20 a 24 años	2021T4	54,67
Hombres	17 Rioja, La	De 20 a 24 años	2021T3	69,03
Hombres	17 Rioja, La	De 20 a 24 años	2021T2	67,88
Hombres	17 Rioja, La	De 20 a 24 años	2021T1	57,43
Hombres	17 Rioja, La	De 25 a 54 años	2023T4	92,43
Hombres	17 Rioja, La	De 25 a 54 años	2023T3	92,67
Hombres	17 Rioja, La	De 25 a 54 años	2023T2	93,27
Hombres	17 Rioja, La	De 25 a 54 años	2023T1	95,02
Hombres	17 Rioja, La	De 25 a 54 años	2022T4	94,63
Hombres	17 Rioja, La	De 25 a 54 años	2022T3	94,12
Hombres	17 Rioja, La	De 25 a 54 años	2022T2	94,36
Hombres	17 Rioja, La	De 25 a 54 años	2022T1	94,95
Hombres	17 Rioja, La	De 25 a 54 años	2021T4	94,64
Hombres	17 Rioja, La	De 25 a 54 años	2021T3	94,35
Hombres	17 Rioja, La	De 25 a 54 años	2021T2	94,92
Hombres	17 Rioja, La	De 25 a 54 años	2021T1	93,41
Hombres	17 Rioja, La	55 y más años	2023T4	37,02
Hombres	17 Rioja, La	55 y más años	2023T3	36,35
Hombres	17 Rioja, La	55 y más años	2023T2	37,49
Hombres	17 Rioja, La	55 y más años	2023T1	37,16
Hombres	17 Rioja, La	55 y más años	2022T4	36,99
Hombres	17 Rioja, La	55 y más años	2022T3	37,04
Hombres	17 Rioja, La	55 y más años	2022T2	37,77
Hombres	17 Rioja, La	55 y más años	2022T1	35,57
Hombres	17 Rioja, La	55 y más años	2021T4	34,7
Hombres	17 Rioja, La	55 y más años	2021T3	34,39
Hombres	17 Rioja, La	55 y más años	2021T2	35,72
Hombres	17 Rioja, La	55 y más años	2021T1	34,11
Hombres	18 Ceuta	Total	2023T4	63,89
Hombres	18 Ceuta	Total	2023T3	67,62
Hombres	18 Ceuta	Total	2023T2	65,63
Hombres	18 Ceuta	Total	2023T1	67,29
Hombres	18 Ceuta	Total	2022T4	70,45
Hombres	18 Ceuta	Total	2022T3	72,3
Hombres	18 Ceuta	Total	2022T2	69,46
Hombres	18 Ceuta	Total	2022T1	68,48
Hombres	18 Ceuta	Total	2021T4	63,73
Hombres	18 Ceuta	Total	2021T3	61,9
Hombres	18 Ceuta	Total	2021T2	61,39
Hombres	18 Ceuta	Total	2021T1	59,14
Hombres	18 Ceuta	Menores de 25 años	2023T4	28,85
Hombres	18 Ceuta	Menores de 25 años	2023T3	33,71
Hombres	18 Ceuta	Menores de 25 años	2023T2	21,21
Hombres	18 Ceuta	Menores de 25 años	2023T1	37,9
Hombres	18 Ceuta	Menores de 25 años	2022T4	54,65
Hombres	18 Ceuta	Menores de 25 años	2022T3	52,81
Hombres	18 Ceuta	Menores de 25 años	2022T2	41,75
Hombres	18 Ceuta	Menores de 25 años	2022T1	44,94
Hombres	18 Ceuta	Menores de 25 años	2021T4	33,88
Hombres	18 Ceuta	Menores de 25 años	2021T3	28,21
Hombres	18 Ceuta	Menores de 25 años	2021T2	18,46
Hombres	18 Ceuta	Menores de 25 años	2021T1	29,92
Hombres	18 Ceuta	25 y más años	2023T4	70,1
Hombres	18 Ceuta	25 y más años	2023T3	73,89
Hombres	18 Ceuta	25 y más años	2023T2	72,56
Hombres	18 Ceuta	25 y más años	2023T1	71,62
Hombres	18 Ceuta	25 y más años	2022T4	73,61
Hombres	18 Ceuta	25 y más años	2022T3	76,06
Hombres	18 Ceuta	25 y más años	2022T2	74,35
Hombres	18 Ceuta	25 y más años	2022T1	72,73
Hombres	18 Ceuta	25 y más años	2021T4	69,03
Hombres	18 Ceuta	25 y más años	2021T3	70,09
Hombres	18 Ceuta	25 y más años	2021T2	69,43
Hombres	18 Ceuta	25 y más años	2021T1	64,75
Hombres	18 Ceuta	De 16 a 19 años	2023T4	18,21
Hombres	18 Ceuta	De 16 a 19 años	2023T3	15,56
Hombres	18 Ceuta	De 16 a 19 años	2023T2	6,66
Hombres	18 Ceuta	De 16 a 19 años	2023T1	22,01
Hombres	18 Ceuta	De 16 a 19 años	2022T4	27,58
Hombres	18 Ceuta	De 16 a 19 años	2022T3	45,78
Hombres	18 Ceuta	De 16 a 19 años	2022T2	17,71
Hombres	18 Ceuta	De 16 a 19 años	2022T1	32,35
Hombres	18 Ceuta	De 16 a 19 años	2021T4	..
Hombres	18 Ceuta	De 16 a 19 años	2021T3	..
Hombres	18 Ceuta	De 16 a 19 años	2021T2	..
Hombres	18 Ceuta	De 16 a 19 años	2021T1	0,68
Hombres	18 Ceuta	De 20 a 24 años	2023T4	46,3
Hombres	18 Ceuta	De 20 a 24 años	2023T3	72,39
Hombres	18 Ceuta	De 20 a 24 años	2023T2	55,5
Hombres	18 Ceuta	De 20 a 24 años	2023T1	58,68
Hombres	18 Ceuta	De 20 a 24 años	2022T4	73,59
Hombres	18 Ceuta	De 20 a 24 años	2022T3	55,79
Hombres	18 Ceuta	De 20 a 24 años	2022T2	50,02
Hombres	18 Ceuta	De 20 a 24 años	2022T1	49,44
Hombres	18 Ceuta	De 20 a 24 años	2021T4	47,55
Hombres	18 Ceuta	De 20 a 24 años	2021T3	45,63
Hombres	18 Ceuta	De 20 a 24 años	2021T2	25,99
Hombres	18 Ceuta	De 20 a 24 años	2021T1	47,62
Hombres	18 Ceuta	De 25 a 54 años	2023T4	87,31
Hombres	18 Ceuta	De 25 a 54 años	2023T3	90,87
Hombres	18 Ceuta	De 25 a 54 años	2023T2	87,71
Hombres	18 Ceuta	De 25 a 54 años	2023T1	91,04
Hombres	18 Ceuta	De 25 a 54 años	2022T4	90,97
Hombres	18 Ceuta	De 25 a 54 años	2022T3	95,07
Hombres	18 Ceuta	De 25 a 54 años	2022T2	92,51
Hombres	18 Ceuta	De 25 a 54 años	2022T1	92,81
Hombres	18 Ceuta	De 25 a 54 años	2021T4	84,93
Hombres	18 Ceuta	De 25 a 54 años	2021T3	85,4
Hombres	18 Ceuta	De 25 a 54 años	2021T2	86,77
Hombres	18 Ceuta	De 25 a 54 años	2021T1	88,81
Hombres	18 Ceuta	55 y más años	2023T4	39,53
Hombres	18 Ceuta	55 y más años	2023T3	42,79
Hombres	18 Ceuta	55 y más años	2023T2	47,22
Hombres	18 Ceuta	55 y más años	2023T1	40,2
Hombres	18 Ceuta	55 y más años	2022T4	45,31
Hombres	18 Ceuta	55 y más años	2022T3	43,62
Hombres	18 Ceuta	55 y más años	2022T2	46,5
Hombres	18 Ceuta	55 y más años	2022T1	44,45
Hombres	18 Ceuta	55 y más años	2021T4	46,99
Hombres	18 Ceuta	55 y más años	2021T3	49,05
Hombres	18 Ceuta	55 y más años	2021T2	45,94
Hombres	18 Ceuta	55 y más años	2021T1	37,01
Hombres	19 Melilla	Total	2023T4	63,61
Hombres	19 Melilla	Total	2023T3	63,8
Hombres	19 Melilla	Total	2023T2	61,74
Hombres	19 Melilla	Total	2023T1	62,16
Hombres	19 Melilla	Total	2022T4	63,4
Hombres	19 Melilla	Total	2022T3	68,21
Hombres	19 Melilla	Total	2022T2	66,64
Hombres	19 Melilla	Total	2022T1	69,17
Hombres	19 Melilla	Total	2021T4	67,25
Hombres	19 Melilla	Total	2021T3	70,91
Hombres	19 Melilla	Total	2021T2	70,33
Hombres	19 Melilla	Total	2021T1	68
Hombres	19 Melilla	Menores de 25 años	2023T4	47,04
Hombres	19 Melilla	Menores de 25 años	2023T3	56,03
Hombres	19 Melilla	Menores de 25 años	2023T2	40,31
Hombres	19 Melilla	Menores de 25 años	2023T1	29,44
Hombres	19 Melilla	Menores de 25 años	2022T4	27,54
Hombres	19 Melilla	Menores de 25 años	2022T3	37,28
Hombres	19 Melilla	Menores de 25 años	2022T2	42,66
Hombres	19 Melilla	Menores de 25 años	2022T1	35,97
Hombres	19 Melilla	Menores de 25 años	2021T4	34,38
Hombres	19 Melilla	Menores de 25 años	2021T3	30,59
Hombres	19 Melilla	Menores de 25 años	2021T2	40,9
Hombres	19 Melilla	Menores de 25 años	2021T1	25,21
Hombres	19 Melilla	25 y más años	2023T4	67,32
Hombres	19 Melilla	25 y más años	2023T3	65,41
Hombres	19 Melilla	25 y más años	2023T2	66,99
Hombres	19 Melilla	25 y más años	2023T1	70,76
Hombres	19 Melilla	25 y más años	2022T4	70,78
Hombres	19 Melilla	25 y más años	2022T3	74,15
Hombres	19 Melilla	25 y más años	2022T2	71,55
Hombres	19 Melilla	25 y más años	2022T1	76,18
Hombres	19 Melilla	25 y más años	2021T4	74,61
Hombres	19 Melilla	25 y más años	2021T3	77,27
Hombres	19 Melilla	25 y más años	2021T2	75,97
Hombres	19 Melilla	25 y más años	2021T1	75,63
Hombres	19 Melilla	De 16 a 19 años	2023T4	8,54
Hombres	19 Melilla	De 16 a 19 años	2023T3	29,44
Hombres	19 Melilla	De 16 a 19 años	2023T2	9,71
Hombres	19 Melilla	De 16 a 19 años	2023T1	6,57
Hombres	19 Melilla	De 16 a 19 años	2022T4	..
Hombres	19 Melilla	De 16 a 19 años	2022T3	3,64
Hombres	19 Melilla	De 16 a 19 años	2022T2	5,49
Hombres	19 Melilla	De 16 a 19 años	2022T1	7,34
Hombres	19 Melilla	De 16 a 19 años	2021T4	7,4
Hombres	19 Melilla	De 16 a 19 años	2021T3	9,75
Hombres	19 Melilla	De 16 a 19 años	2021T2	8,81
Hombres	19 Melilla	De 16 a 19 años	2021T1	7,51
Hombres	19 Melilla	De 20 a 24 años	2023T4	67,6
Hombres	19 Melilla	De 20 a 24 años	2023T3	64,62
Hombres	19 Melilla	De 20 a 24 años	2023T2	49,4
Hombres	19 Melilla	De 20 a 24 años	2023T1	38,26
Hombres	19 Melilla	De 20 a 24 años	2022T4	40,68
Hombres	19 Melilla	De 20 a 24 años	2022T3	69,28
Hombres	19 Melilla	De 20 a 24 años	2022T2	71,6
Hombres	19 Melilla	De 20 a 24 años	2022T1	66,11
Hombres	19 Melilla	De 20 a 24 años	2021T4	59,39
Hombres	19 Melilla	De 20 a 24 años	2021T3	53,12
Hombres	19 Melilla	De 20 a 24 años	2021T2	70,55
Hombres	19 Melilla	De 20 a 24 años	2021T1	36,59
Hombres	19 Melilla	De 25 a 54 años	2023T4	88,83
Hombres	19 Melilla	De 25 a 54 años	2023T3	81,88
Hombres	19 Melilla	De 25 a 54 años	2023T2	85,57
Hombres	19 Melilla	De 25 a 54 años	2023T1	88,03
Hombres	19 Melilla	De 25 a 54 años	2022T4	89,67
Hombres	19 Melilla	De 25 a 54 años	2022T3	95,69
Hombres	19 Melilla	De 25 a 54 años	2022T2	89,76
Hombres	19 Melilla	De 25 a 54 años	2022T1	93,29
Hombres	19 Melilla	De 25 a 54 años	2021T4	94,9
Hombres	19 Melilla	De 25 a 54 años	2021T3	97,13
Hombres	19 Melilla	De 25 a 54 años	2021T2	93,2
Hombres	19 Melilla	De 25 a 54 años	2021T1	88,59
Hombres	19 Melilla	55 y más años	2023T4	36,66
Hombres	19 Melilla	55 y más años	2023T3	42,64
Hombres	19 Melilla	55 y más años	2023T2	38,22
Hombres	19 Melilla	55 y más años	2023T1	42,58
Hombres	19 Melilla	55 y más años	2022T4	39,81
Hombres	19 Melilla	55 y más años	2022T3	40,03
Hombres	19 Melilla	55 y más años	2022T2	38,54
Hombres	19 Melilla	55 y más años	2022T1	41,43
Hombres	19 Melilla	55 y más años	2021T4	32,55
Hombres	19 Melilla	55 y más años	2021T3	36,3
Hombres	19 Melilla	55 y más años	2021T2	38,42
Hombres	19 Melilla	55 y más años	2021T1	40,59
Mujeres	Total Nacional	Total	2023T4	54,55
Mujeres	Total Nacional	Total	2023T3	54,7
Mujeres	Total Nacional	Total	2023T2	54,29
